"curso","matriz","semestre","codigo","nome","creditos","tipo","subgrupo","preRequisitos","turmas"
"G010","2023/01","1","GMM104","Cálculo I","6","obrigatoria","","","[{""id"": ""59A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""49B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""60A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""46R3"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""61A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""46A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""5B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""61B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""5C"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""49A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""46B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""54B"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""54A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""49C"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""54C"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""61C"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""46R1"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3C"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""46R2"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""46C"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"G010","2023/01","2","GMM106","Cálculo II","4","obrigatoria","","Forte: GMM102, GMM104","[{""id"": ""10A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""22A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""21A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""13A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G010","2013/02","Indefinido","GMM107","Análise Combinatória","2","eletiva","","","[]"
"G010","2013/02","3","GMM108","Cálculo III","4","obrigatoria","","Forte: GMM106","[{""id"": ""37A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""22A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""21A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G010","2023/01","Indefinido","GMM110","Laboratório de Matemática","2","eletiva","","","[]"
"G010","2023/01","3","GMM111","Cálculo Numérico","4","obrigatoria","","Forte: GAC124, GMM106","[{""id"": ""10A"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 4, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 4, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""22A"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 16, ""fim"": 18}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 16, ""fim"": 18}], ""anp"": false}, {""id"": ""18A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 5, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""15A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 5, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G010","2023/01","Indefinido","GMM113","Álgebra","4","eletiva","","Forte: GMM135","[{""id"": ""15B"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 21, ""fim"": 23}], ""anp"": false}, {""id"": ""15A"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G010","2023/01","Indefinido","GMM126","Funções Elementares","4","eletiva","","","[{""id"": ""14A"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G010","2023/01","Indefinido","GMM128","Trigonometria e Números Complexos","2","eletiva","","","[{""id"": ""15A"", ""horarios"": [{""dia"": 5, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G010","2023/01","Indefinido","GMM133","Análise Combinatória e Probabilidade","4","eletiva","","","[{""id"": ""15A"", ""horarios"": [{""dia"": 2, ""inicio"": 21, ""fim"": 23}, {""dia"": 3, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G010","2023/01","Indefinido","GMM134","Introdução à Álgebra Linear","2","eletiva","","","[{""id"": ""61A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""46A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""60A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""59A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""54A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""49A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}], ""anp"": false}]"
"G010","2023/01","2","GMM135","Matemática Discreta","4","obrigatoria","","","[{""id"": ""10A"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""14A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 5, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G010","2013/02","Indefinido","GMM150","Probabilidade","4","eletiva","","Forte: GES101, GMM104","[]"
"G010","2023/01","Indefinido","GNU191","Saúde e cuidados na primeira infância","2","eletiva","","","[]"
"G010","2023/01","Indefinido","GNU192","Saúde e cuidados da mulher no pós parto","2","eletiva","","","[]"
"G010","2016/01","Indefinido","GPE106","Língua Brasileira de Sinais (Libras)","2","eletiva","","","[{""id"": ""13A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""20A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""45A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""44A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""18A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""2A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""10A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""26A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""22A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""21A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""27A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G010","2013/02","Indefinido","PRG005","Atividade Acadêmica Internacional","2","eletiva","","","[]"
"G010","2013/02","Indefinido","PRG310","Trabalho de Conclusão de Curso I","4","eletiva","","Forte: GCC106","[]"
"G010","2013/02","8","PRG510","Estágio Supervisionado/TCC","16","obrigatoria","","Forte: GCC106","[]"
"G010","2016/01","8","PRG610","Estágio Supervisionado/TCC","30","obrigatoria","","","[{""id"": ""10A"", ""horarios"": [{""dia"": 7, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"G011","2013/02","1","GAC101","Algoritmos e Estrutura de Dados I","4","obrigatoria","","","[]"
"G011","2020/01","Indefinido","GAC102","Algoritmos e Estrutura de Dados II","4","eletiva","","","[]"
"G011","2020/01","Indefinido","GAE102","Contabilidade Geral","4","eletiva","","","[{""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 9, ""fim"": 11}, {""dia"": 5, ""inicio"": 9, ""fim"": 11}], ""anp"": false}]"
"G011","2020/01","Indefinido","GAE115","Gestão de Custos","4","eletiva","","","[]"
"G011","2020/01","Indefinido","GAE120","Marketing","4","eletiva","","","[{""id"": ""2A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G011","2011/02","10","GAE123","Gerência de Promoção e Vendas","3","obrigatoria","","Forte: GAE120","[{""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 18}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 18}], ""anp"": false}]"
"G011","2020/01","Indefinido","GAE142","Planejamento Empresarial","2","eletiva","","","[{""id"": ""9A"", ""horarios"": [{""dia"": 4, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""14A"", ""horarios"": [{""dia"": 4, ""inicio"": 17, ""fim"": 19}], ""anp"": false}]"
"G011","2011/02","Indefinido","GAE143","Elaboração e Gestão Orçamentária Empresarial","2","eletiva","","Forte: GAE102","[{""id"": ""2A"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G011","2011/02","10","GAE155","Consultoria Empresarial","2","obrigatoria","","","[{""id"": ""14A"", ""horarios"": [{""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}]"
"G011","2020/01","Indefinido","GAE164","Pesquisa de Marketing","3","eletiva","","","[]"
"G011","2020/01","Indefinido","GAE168","Empreendedorismo","2","eletiva","","","[]"
"G011","2017/01","1","GAM107","Introdução ao Controle Ambiental","3","obrigatoria","","","[]"
"G011","2011/02","10","GBI112","Genética","5","obrigatoria","","Minimo: GBI120, GES101","[{""id"": ""20A"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 10}, {""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 10}, {""dia"": 3, ""inicio"": 16, ""fim"": 18}], ""anp"": false}]"
"G011","2011/02","10","GBI120","Biologia Molecular","3","obrigatoria","","Minimo: GQI132","[{""id"": ""20A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 17}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 17}], ""anp"": false}]"
"G011","2023/01","2","GBI132","Microbiologia Geral","4","obrigatoria","","Minimo: GEC135","[{""id"": ""11B"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 9}, {""dia"": 6, ""inicio"": 15, ""fim"": 17}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 9}, {""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""1D"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}, {""dia"": 5, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""5B"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 3, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""1C"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 3, ""inicio"": 15, ""fim"": 17}], ""anp"": false}, {""id"": ""2A"", ""horarios"": [{""dia"": 2, ""inicio"": 16, ""fim"": 18}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}, {""dia"": 5, ""inicio"": 15, ""fim"": 17}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 17}, {""dia"": 5, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""2B"", ""horarios"": [{""dia"": 2, ""inicio"": 16, ""fim"": 18}, {""dia"": 6, ""inicio"": 13, ""fim"": 15}], ""anp"": false}]"
"G011","2017/01","1","GBI174","Fundamentos de Biologia Celular","2","obrigatoria","","","[{""id"": ""5A"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G011","2017/01","1","GBI175","Microscopia de Luz para o Estudo das Células","2","obrigatoria","","","[{""id"": ""1C"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""1D"", ""horarios"": [{""dia"": 2, ""inicio"": 16, ""fim"": 18}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}], ""anp"": false}, {""id"": ""5B"", ""horarios"": [{""dia"": 5, ""inicio"": 16, ""fim"": 18}], ""anp"": false}]"
"G011","2020/01","Indefinido","GBI211","Biotecnologia e Microbiologia das Fermentações","3","eletiva","","Forte: GBI132","[{""id"": ""20A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 13}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 13}], ""anp"": false}]"
"G011","2023/01","1","GCA101","Introdução à Engenharia de Alimentos","2","obrigatoria","","","[{""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G011","2023/01","4","GCA102","Microbiologia de Alimentos Crus e Processados","4","obrigatoria","","Minimo: GBI132, GQI168","[{""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 17}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""11B"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 17}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G011","2023/01","4","GCA103","Química de Alimentos I","4","obrigatoria","","Minimo: GQI168","[{""id"": ""11C"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""11B"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G011","2023/01","3","GCA104","Análise de Alimentos I","4","obrigatoria","","Minimo: GQI170, GQI171","[{""id"": ""11B"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}, {""dia"": 4, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""11C"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}, {""dia"": 4, ""inicio"": 15, ""fim"": 17}], ""anp"": false}]"
"G011","2011/02","5","GCA105","Química de Alimentos II","2","obrigatoria","","Forte: GCA103","[]"
"G011","2023/01","5","GCA106","Aditivos e Coadjuvantes no Processamento de Alimentos","2","obrigatoria","","Minimo: GCA103","[{""id"": ""11A"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G011","2020/01","3","GCA107","Nutrição Humana","2","obrigatoria","","Co-requisito: GQI132","[]"
"G011","2011/02","5","GCA108","Bioquímica de Alimentos","2","obrigatoria","","Forte: GCA103","[]"
"G011","2023/01","Indefinido","GCA109","Princípios de Conservação de Alimentos","2","eletiva","","Minimo: GCA102","[{""id"": ""11A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G011","2011/02","6","GCA110","Processamento Térmico de Alimentos","2","obrigatoria","","Forte: GCA109; Co-requisito: GCA112","[]"
"G011","2023/01","6","GCA112","Transferência de Calor e Massa","4","obrigatoria","","Minimo: GFI117","[{""id"": ""22A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""47A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""19A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3B"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G011","2023/01","6","GCA113","Operações Unitárias I","4","obrigatoria","","Minimo: GFI117","[{""id"": ""11A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 16}, {""dia"": 6, ""inicio"": 13, ""fim"": 15}], ""anp"": false}]"
"G011","2023/01","7","GCA115","Máquinas e Refrigeração","4","obrigatoria","","Minimo: GCA196","[{""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}, {""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G011","2011/02","6","GCA116","Laboratório de Operações Unitárias I","1","obrigatoria","","Co-requisito: GCA113","[]"
"G011","2011/02","6","GCA117","Ciência de Produtos de Origem Animal","4","obrigatoria","","Forte: GCA108, GCA109","[]"
"G011","2023/01","5","GCA118","Higiene na Indústria de Alimentos","4","obrigatoria","","Minimo: GCA102","[{""id"": ""11A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""11B"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 16}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""11C"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"G011","2023/01","6","GCA119","Análise Sensorial","4","obrigatoria","","Minimo: GES102","[{""id"": ""11B"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 16, ""fim"": 18}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
